Country,Year,Coffee Consumption (kg per capita per year),Average Coffee Price (USD per kg),Type of Coffee Consumed,Population (millions)
Country_40,2012,4.068050017182496,12.112357947827647,Cappuccino,146.31817576215028
Country_4,2018,4.277583751100444,11.20564919074641,Latte,55.62109578587892
Country_25,2019,9.679492574391073,6.136674335771335,Cappuccino,62.40832792533141
Country_3,2016,5.032693784390817,7.9182322356068084,Mocha,61.27222523854092
Country_32,2005,2.0766851211551565,6.89787748236295,Espresso,122.65241842497107
Country_3,2003,4.270769186769092,10.747071867380273,Americano,33.52528818657432
Country_27,2000,2.9543966448144996,7.790250524046525,Mocha,124.82268564993876
Country_29,2017,2.8224684938868316,7.399596662003848,Latte,98.90176931187008
Country_32,2018,2.619898321085996,6.281157784799759,Mocha,33.82174500174182
Country_50,2008,6.746075761403018,8.499298330061132,Espresso,10.745724330295692
Country_19,2012,3.514781789038869,6.150528492162089,Cappuccino,116.47388867440485
Country_21,2007,4.889942352328084,14.588265461153956,Espresso,33.62549382661182
Country_5,2022,8.896141729040135,5.699519926448337,Latte,133.47095762870165
Country_18,2012,5.394705118370205,14.046351864546539,Espresso,20.338006327346125
Country_28,2014,9.325530800413102,8.713204079722402,Americano,92.83832015631783
Country_42,2010,5.98350442716485,8.156525907178942,Espresso,104.13309066450516
Country_22,2011,5.190692918718046,6.544517809953337,Mocha,98.99765976902565
Country_21,2013,8.003111416725613,10.99331967804271,Cappuccino,48.088442359941915
Country_6,2003,2.585400790144017,11.5408081651192,Americano,131.45300495984978
Country_1,2000,2.715827063859339,9.143280584776592,Americano,115.70099219556333
Country_5,2023,7.215789711383685,4.612775852627665,Americano,77.02074490157084
Country_41,2003,5.895525705913986,14.10361165757405,Latte,90.89066116282886
Country_12,2018,8.323322002553681,14.783620461640192,Latte,85.38931281515868
Country_26,2008,9.33016669874825,8.741477567330184,Mocha,142.05808802446836
Country_46,2009,5.10693502137238,10.750268881502599,Cappuccino,134.5655722801141
Country_34,2003,6.77128021267717,8.953284888681214,Espresso,36.089095488254436
Country_49,2019,6.005573022362479,7.540676159747326,Mocha,40.15120687954172
Country_14,2008,9.852885245139463,4.850506721435884,Latte,147.23427274773243
Country_26,2012,8.648675258852762,9.016745034370288,Mocha,36.24754459097744
Country_45,2011,9.29390166621883,13.002230119953966,Cappuccino,143.06841934790668
Country_27,2010,4.034720700620833,4.187346071968039,Mocha,97.81330205941502
Country_9,2011,8.180211385300755,10.403184514982446,Americano,8.466306417119068
Country_26,2017,4.123785799981191,13.688493195993578,Espresso,51.02335271966421
Country_47,2011,3.669940267427119,6.393043730157938,Latte,71.94695671502085
Country_22,2015,9.554129277244407,6.015814511579684,Latte,125.1308408261173
Country_47,2004,2.154435333742933,12.495042882721375,Cappuccino,49.95922657802739
Country_30,2019,9.723109629307437,6.805950742312226,Cappuccino,47.27616850655742
Country_43,2011,3.1940951759104497,6.111826943167133,Cappuccino,138.11922559527093
Country_48,2020,8.555504654346144,8.157881756261585,Latte,12.776117464774849
Country_17,2010,4.207380424544825,8.317522134972398,Americano,83.17666099253431
Country_26,2008,4.805618619445819,13.615111693182225,Espresso,76.1316512073674
Country_36,2017,3.7340616905758797,10.802878191270445,Cappuccino,9.542879273154048
Country_1,2002,6.684112339848637,8.465576019735483,Latte,14.076123857377283
Country_8,2019,4.784764380062993,9.878267607143435,Americano,57.91314751372269
Country_49,2016,7.259144315957306,14.493617566578015,Cappuccino,20.990021682372365
Country_35,2013,2.125178543536528,5.245361442708849,Cappuccino,72.23271376273053
Country_15,2000,2.514999068120317,6.284870738971605,Espresso,91.72444392566972
Country_47,2016,2.797289221849989,14.587815772452108,Espresso,104.01810599094354
Country_22,2007,5.3519494824818485,14.530573333799245,Mocha,82.42403982219392
Country_14,2004,8.518369381279808,5.948819633912499,Cappuccino,57.569342368103555
Country_26,2004,9.105423283027061,5.5961969883782805,Mocha,20.334035364090695
Country_28,2008,3.958485920487206,8.631936477724818,Latte,37.87532680625455
Country_23,2002,6.594957793912112,4.54690121736766,Espresso,63.493829875362174
Country_14,2018,8.146919941540805,11.203938855136542,Americano,138.69305802694277
Country_24,2022,4.3106354393568695,4.852456238279164,Cappuccino,31.187486597964863
Country_2,2008,5.272061893890186,4.638325898037088,Cappuccino,62.58829040896565
Country_45,2021,6.191793621485711,9.337056298297341,Mocha,110.11401974873407
Country_26,2017,3.0789987712643816,14.535652997211116,Espresso,106.0752994482823
Country_14,2015,2.2078583498062425,8.694755296694755,Mocha,144.87329657661752
Country_7,2000,3.222446474546266,7.9212927452660615,Cappuccino,29.44429320527148
Country_3,2001,7.014828970028267,14.977523870525145,Espresso,3.4614221283943154
Country_47,2013,2.5889460922694534,9.851658568571018,Cappuccino,49.026165887093214
Country_23,2013,3.5175709188010265,8.127655475792734,Espresso,23.30419925992469
Country_46,2000,4.70283108556243,8.244468946757621,Cappuccino,82.72188880514243
Country_43,2015,2.6229605144509307,6.144554456368615,Americano,134.9180792322848
Country_47,2014,3.5335941692930755,9.634453631922927,Mocha,103.54579811290888
Country_45,2014,9.290158311868089,8.827405309848064,Espresso,21.23402959616861
Country_18,2011,2.154393057815878,6.978748259821547,Mocha,18.29741363492763
Country_38,2015,7.227455393394897,5.765940952619358,Espresso,136.80602217803866
Country_35,2013,5.075271447321479,7.42362755534309,Espresso,73.65382293396765
Country_15,2023,7.381189915458969,9.595516604565022,Espresso,138.6272758064053
Country_25,2014,6.7095337629072365,4.6416659951328185,Cappuccino,110.69643961590944
Country_37,2022,3.7879900348371542,5.6911843144235155,Latte,149.00892063467475
Country_28,2014,8.77767590058711,14.42422993666005,Cappuccino,130.81293365648503
Country_10,2018,5.9355230608748535,9.97140886134473,Latte,62.71761664700897
Country_39,2007,8.580288151307773,4.697942340260417,Cappuccino,113.97594630518698
Country_17,2001,5.248100289505754,11.623965346465303,Latte,71.2129969306718
Country_39,2001,9.877484431321912,4.679831570869382,Espresso,35.727771671768075
Country_22,2009,8.16391486801037,12.127616497510102,Espresso,36.913359554697564
Country_26,2002,9.727601640900588,12.249589938920295,Latte,60.20099952481022
Country_44,2022,6.114611831278871,11.161868733241779,Latte,17.60846767581413
Country_25,2016,5.789529058325604,12.054249990812847,Mocha,27.487176448407936
Country_17,2007,8.043630474602063,4.967623591143635,Espresso,75.59069387429476
Country_13,2022,9.042330104107442,11.994586075907943,Cappuccino,143.1344491269091
Country_20,2003,9.713166366924465,5.503571516962713,Mocha,87.07526496056654
Country_25,2013,4.596415248259998,7.734564979990282,Latte,61.86601562901533
Country_4,2020,8.389636590741112,14.370197788506962,Cappuccino,37.16234766052596
Country_10,2009,3.6851647810842936,9.53163025425054,Americano,30.18929440125965
Country_3,2000,6.364594773963562,14.641690752913153,Americano,99.10264737745544
Country_41,2003,3.4387851872735933,4.978147047754113,Americano,127.40047229582716
Country_45,2000,4.779178894002711,9.25312259519498,Cappuccino,60.42953303943537
Country_18,2016,9.450866937651675,4.686425523045577,Latte,83.04819790961913
Country_47,2016,3.1687255981846887,10.932312886392133,Cappuccino,106.30228742610682
Country_36,2006,7.059207161081572,4.8657770150536805,Mocha,9.686040683280796
Country_47,2022,6.743634183419227,5.929045827944151,Mocha,53.283660067991335
Country_22,2019,2.965906821671892,6.847133410762085,Americano,109.73318057455424
Country_34,2014,4.607832350150497,12.236182368309315,Latte,103.0082349513715
Country_47,2012,6.503852036122126,5.8035833069988225,Mocha,8.948810937997614
Country_8,2001,3.497428871907922,13.312952586223746,Espresso,36.43495625763734
Country_40,2018,8.404989251302524,5.450943327138809,Espresso,102.31362495230519
Country_49,2023,9.777252076278,4.38768893977172,Americano,41.44099031102978
Country_44,2012,3.7180751996997765,8.345499608666346,Americano,122.34713379667076
Country_19,2023,3.4952957183246074,14.773858061684246,Americano,5.396224020674743
Country_42,2010,5.639480574379557,5.213764505676549,Mocha,29.361707364723312
Country_41,2021,7.982122217120257,5.1189028844359195,Latte,42.915634027533166
Country_37,2014,4.252804881882011,12.262831618751862,Americano,138.86818538670315
Country_6,2009,2.159039269578243,7.433778633929219,Cappuccino,119.65152449922918
Country_26,2008,6.329765024263152,11.890097789482887,Americano,132.73761789286834
Country_34,2008,9.652804542138462,6.200116483876997,Mocha,66.63139292941582
Country_45,2019,5.1302148432555645,9.060791936179793,Latte,123.56175160018657
Country_6,2000,5.361076433464803,6.9181886552380965,Americano,128.17054220516553
Country_37,2016,9.751213736912304,8.966810363669957,Espresso,60.593566757374944
Country_33,2011,7.556860893013827,12.460068018438342,Americano,149.17481531389365
Country_22,2009,7.753375382737001,12.382109345254278,Americano,127.83455575316452
Country_21,2004,6.501616042968541,9.67349516441096,Latte,146.1404483429735
Country_6,2017,9.796873686905933,14.21209028093156,Cappuccino,130.10806918812966
Country_6,2014,7.510931875404449,6.901625126931014,Americano,116.65434239808559
Country_48,2005,9.160262012841356,6.643424862311564,Americano,141.63273714621732
Country_4,2006,7.595030925865769,10.75187041292977,Mocha,63.55306744310392
Country_30,2016,7.880926598723168,10.83426737638468,Latte,117.71668159103253
Country_11,2005,4.323287377137972,4.511940435214714,Mocha,32.72078968150032
Country_30,2007,4.427829584110552,10.685554836255873,Americano,110.18628435344047
Country_31,2011,8.263877196608234,8.118797730839159,Americano,118.01763917480653
Country_24,2020,4.373650313359197,12.22186777852615,Espresso,107.76213707265488
Country_9,2013,6.502160566412253,12.889162309998001,Mocha,127.6221467382171
Country_3,2011,3.9948184872536157,10.073692015017402,Latte,62.58698158059124
Country_31,2022,8.535867046472555,4.018755346524916,Americano,82.17045167924823
Country_40,2009,2.88401080982152,11.000023911833063,Espresso,2.5894441935953783
Country_37,2021,8.635573118093316,12.237694076325278,Espresso,22.761921287897575
Country_36,2019,6.821838404060815,6.738815928546657,Cappuccino,96.98489491854542
Country_24,2014,3.4952762786166183,9.111106012548678,Latte,84.7852627471117
Country_31,2006,6.3362830840489455,14.62299285752967,Espresso,30.4025445176692
Country_6,2008,4.259990694778724,7.279271087335138,Latte,37.27625432988195
Country_2,2009,4.587738677843973,6.454685761459149,Americano,52.26824808659525
Country_20,2009,4.812224332775043,6.319402695258112,Cappuccino,107.74579222858287
Country_28,2015,2.5065539757785675,10.14680917789396,Latte,91.84777379683185
Country_11,2006,9.88769347521134,14.447658114388071,Cappuccino,11.366118362118181
Country_4,2004,2.2522770250497928,10.6955914212039,Latte,114.23093320284173
Country_15,2022,7.299974985474227,7.336554322614259,Latte,40.1362748902824
Country_6,2002,4.9698211820594445,11.024267558741995,Mocha,101.0921920822586
Country_49,2017,7.168082327573591,10.873265273575662,Cappuccino,19.381063854571018
Country_30,2010,4.84998602470067,10.566176493026196,Latte,149.69027023115603
Country_38,2014,7.39000517007087,5.753688275771323,Mocha,12.969940432469404
Country_2,2020,7.833884075746886,10.980234792794935,Mocha,111.51837023174828
Country_15,2019,7.5244211231971585,8.731808977659496,Cappuccino,81.6582235287112
Country_11,2004,2.911695850865218,4.204512644853367,Americano,13.804939501336605
Country_8,2023,7.255145877237477,9.937409358622446,Cappuccino,4.994758175062571
Country_26,2011,4.2399003956327785,14.881934197402593,Latte,55.03719190998512
Country_45,2003,2.230410964554668,7.847135499283819,Americano,120.53136586906444
Country_44,2014,5.318645375111632,14.62115140150524,Cappuccino,7.131534801927482
Country_5,2008,5.468344822430408,5.05826315828854,Cappuccino,105.95540083588007
Country_6,2006,5.737393066819572,12.056951274540369,Cappuccino,98.65106516337156
Country_26,2009,7.63859332312573,5.257629941291189,Cappuccino,40.56511383914231
Country_4,2022,4.470750473139673,7.009287309108016,Americano,12.546313324498652
Country_19,2012,4.522244104831381,10.279249188543368,Latte,137.38297212255523
Country_20,2007,2.4844180499300847,10.520576633744238,Mocha,45.75212060777187
Country_33,2011,7.494569727938368,12.527324489575884,Cappuccino,17.59610153622741
Country_20,2021,6.542608731196672,10.768425479501833,Mocha,102.54604467577649
Country_49,2023,4.7954009015503045,10.529761748186168,Mocha,33.28550308995257
Country_12,2018,7.641511831338837,14.035883956880522,Mocha,71.86898257883186
Country_47,2000,6.298861993815017,8.97376827430073,Cappuccino,8.510426091168924
Country_1,2015,5.753959566964317,6.477923565645606,Cappuccino,148.95460838730764
Country_26,2021,6.090596349289012,5.779674435259933,Cappuccino,67.69554788954837
Country_14,2016,7.090785002136452,8.399940564904497,Cappuccino,149.8673872151206
Country_38,2017,7.280020836596796,11.840280307130653,Espresso,58.46555666317588
Country_37,2010,4.311662553125737,4.46797833422891,Latte,52.830030835390694
Country_11,2017,3.125946907129226,5.419587251603467,Espresso,137.27127691179393
Country_36,2006,3.25307344952415,5.167248061140034,Americano,50.09041222282873
Country_13,2017,7.115127087224013,10.437751683566047,Espresso,65.36882655012434
Country_43,2007,8.982986286137008,6.671511155843929,Espresso,12.63845507040947
Country_3,2005,5.275970226764414,5.828853711315362,Espresso,143.36389581728588
Country_33,2006,3.356161282635699,10.520477917173245,Latte,13.687534886784428
Country_6,2022,8.052819986350837,12.374409069976172,Mocha,115.9065550967633
Country_50,2021,8.659915795355587,7.653704080979308,Americano,81.25369367786537
Country_10,2009,9.044659544967733,10.360250662442557,Americano,10.149366463082673
Country_5,2010,6.854651431309866,5.079368545194062,Latte,1.2538703781173703
Country_23,2012,8.885828475104677,14.28710133503327,Espresso,140.39749214054228
Country_10,2008,2.1233196675872614,7.705858038462502,Mocha,111.58383723109604
Country_44,2006,2.857886414156188,14.972562624908514,Cappuccino,103.27900028737282
Country_2,2008,2.74060853641679,14.764465314347603,Latte,66.34492305928407
Country_13,2012,7.700837474037864,12.567057942693927,Mocha,36.55345421993564
Country_40,2002,2.556654268348632,4.220738049476634,Latte,102.29959813485551
Country_2,2002,5.970914979730456,9.978224124227996,Latte,91.63685922394778
Country_20,2000,5.781655189090313,4.955200624840127,Cappuccino,109.22498703240213
Country_1,2020,4.4856281884659275,13.846518285576678,Mocha,55.503085256539045
Country_37,2019,8.963241359536799,12.685998779121432,Espresso,148.05164031646535
Country_9,2001,3.363465615039968,14.695744142552513,Mocha,10.984289658851395
Country_17,2002,4.819702275193919,10.692212484647749,Mocha,12.875540938395892
Country_9,2014,8.193372000183434,9.74390084932772,Espresso,137.61450128951165
Country_11,2023,2.243378515146274,9.708712415388263,Cappuccino,97.50825880293749
Country_15,2005,7.383603201970949,8.250932118997794,Mocha,49.623776159133556
Country_24,2012,8.531181810892566,9.155590739520552,Espresso,114.5309608973933
Country_38,2020,9.458142710705339,10.989538414488853,Latte,68.46323479010294
Country_35,2000,9.01037312393188,14.26242368311905,Latte,4.147104812352085
Country_30,2019,4.555072934669481,10.554727720816341,Espresso,98.01444674357364
Country_31,2018,6.6909131305836205,13.42827536549104,Latte,37.22367862663691
Country_49,2000,2.618347945203727,13.490579024327507,Mocha,18.1849323749001
Country_5,2020,4.062960028384069,9.707159434330851,Espresso,34.565704192411225
Country_44,2021,2.753779029980059,7.822166056473838,Mocha,71.94752428825802
Country_50,2001,4.521498321231711,11.03531260665289,Americano,8.428608261202797
Country_14,2014,9.00149770766983,8.90465076106327,Cappuccino,132.5897056301526
Country_11,2013,4.777334717394341,4.895849540541262,Cappuccino,84.42778446883493
Country_9,2018,6.495184824011411,8.155900104756771,Cappuccino,44.65643083719694
Country_34,2010,5.467046784919527,14.934793518542573,Espresso,103.36372236521377
Country_12,2014,5.6713321943898825,4.5336305702891595,Americano,120.83123805001125
Country_35,2005,9.756576414692466,11.663336030910195,Cappuccino,92.47476956953855
Country_35,2019,4.3692357461108635,13.253075755783717,Mocha,31.17170760466801
Country_1,2008,7.018595756185371,11.135984938229166,Cappuccino,17.43297460182011
Country_40,2004,5.360501356635576,10.26723054279619,Americano,129.12505485797462
Country_22,2019,2.4891694483814897,11.783098586766332,Mocha,35.96842461920934
Country_29,2001,5.914646652993888,8.722770110296212,Mocha,3.9922821709471585
Country_8,2005,8.506746632360866,5.004979110397644,Espresso,96.79241411498356
Country_11,2017,2.790023749453507,14.5860892973372,Espresso,23.779914149782623
Country_41,2022,2.5567347791704718,8.755308469826158,Latte,148.6545031449217
Country_37,2018,3.2290521631461333,11.319281608848193,Americano,130.58989392917238
Country_14,2008,8.115200891114448,9.844414805782247,Mocha,91.65841317418143
Country_30,2020,7.791963073157904,4.6014037917531,Americano,125.24598074867298
Country_35,2023,6.520142151248884,14.480212610917924,Cappuccino,71.10981941453574
Country_21,2005,5.745811232741059,12.717909487257556,Cappuccino,118.48445042490285
Country_37,2013,9.106606517620977,5.640076839163344,Latte,97.33349930717553
Country_5,2023,8.13358259066786,14.798137639170935,Mocha,5.268052547478734
Country_19,2012,8.495538010414442,12.105915093888788,Mocha,142.36489246537352
Country_14,2010,8.506098410805233,9.195538154711397,Latte,129.27701715130638
Country_26,2011,7.141737237964464,10.725070622155306,Cappuccino,143.05770119839005
Country_4,2018,5.664116994527567,5.174103502160573,Mocha,109.97352424956154
Country_25,2018,8.917422020685203,10.16452661017172,Americano,62.3970773275817
Country_45,2020,9.408059340826005,4.810271792187653,Mocha,31.84079826965605
Country_42,2018,2.190448346066744,9.993407828312321,Cappuccino,27.819455787314485
Country_25,2023,2.4124389861300104,10.07965257639064,Mocha,22.592521009777972
Country_18,2012,9.669946375267498,13.618826636768183,Mocha,33.87083675358614
Country_40,2013,4.217284910753558,11.975632502995234,Espresso,83.0447659887619
Country_8,2023,8.98695551719535,6.745076314366321,Mocha,102.87801442988831
Country_39,2017,5.110360951691221,13.772687564066425,Latte,47.79442759142397
Country_40,2011,2.952800460874845,10.305669313328064,Latte,82.76329845667166
Country_14,2003,2.643545601674674,10.67017426431437,Americano,51.84664625862368
Country_32,2009,3.252063192643652,5.858795061443962,Mocha,104.77998607742539
Country_38,2016,3.9991455589389178,13.435509555660254,Americano,148.28444682771743
Country_33,2003,5.90814683144661,14.240616265181984,Cappuccino,103.66352828904964
Country_23,2011,7.611983204526268,12.52489714444399,Cappuccino,9.795555948810348
Country_15,2012,9.891188611882399,14.348276979095068,Espresso,72.1080087172644
Country_33,2003,5.532053946313368,7.325298945345804,Espresso,115.78773640254508
Country_25,2009,6.145479538744879,13.472310851990482,Mocha,81.79399933178377
Country_17,2002,6.174525611066045,9.377824571501169,Mocha,142.7083914287118
Country_33,2014,6.3154748439034885,5.803089232379434,Americano,9.160980201427472
Country_47,2001,6.141925256835698,11.356806589367412,Americano,44.38217595105603
Country_2,2016,2.0701980404953426,11.525322977764667,Mocha,33.8869980383285
Country_14,2005,2.0137985768787257,7.156169651323592,Mocha,115.37570806277472
Country_40,2007,2.7813305450089834,4.302426647903271,Espresso,79.045167204117
Country_40,2002,2.8124528274334306,6.198319849941196,Espresso,21.613287491597863
Country_39,2017,7.6391752716383685,8.397553024412755,Espresso,43.55339625575277
Country_6,2021,3.639328260127998,5.843192021658554,Mocha,78.87623912645985
Country_6,2000,9.157712838044903,6.1343294306356455,Americano,149.42321820679373
Country_3,2015,9.428850636616156,8.305297308204965,Latte,55.279561254890396
Country_7,2006,9.80714670316719,14.579652757394165,Latte,24.367088503614603
Country_8,2002,9.512650439096161,12.406678669484132,Americano,75.06291234295705
Country_42,2022,4.175106575348197,7.517232413492206,Americano,47.217770207726794
Country_15,2003,6.0782147576281,14.467644758104031,Americano,85.32905675045367
Country_47,2008,3.403639761575528,11.10211471484606,Espresso,70.53983511499867
Country_29,2004,8.449677241379465,9.009946091041542,Cappuccino,103.7339983351659
Country_33,2018,9.10745364115277,9.151302188506618,Mocha,137.22931562125993
Country_30,2014,8.810310714380119,8.518189146189311,Espresso,30.8766382645439
Country_39,2007,5.466935589574679,6.562912578005337,Latte,123.35583048489133
Country_27,2005,8.069391077494249,8.252954114350763,Mocha,142.44059161673175
Country_36,2017,2.7806333566101555,9.806860224477319,Americano,56.66784254617636
Country_29,2018,2.3219581649540055,9.808300858032432,Latte,17.93574238890812
Country_38,2023,8.025891314470087,12.379105924337697,Americano,123.46476444665088
Country_33,2014,5.40284219462947,7.946776428730878,Americano,105.4632756062976
Country_37,2006,9.964394117916553,11.884778322343477,Americano,32.694118520273705
Country_27,2009,2.778033726844259,10.359010226455531,Mocha,67.33831538419997
Country_33,2005,8.84502145228187,14.580299449795179,Latte,87.12083876699327
Country_4,2013,5.839864524231934,8.23813418637381,Latte,26.308258911062207
Country_22,2016,8.617201564031017,13.913381106868693,Americano,107.52201116780441
Country_2,2008,8.537018257361158,13.027068020281185,Espresso,103.79252846775913
Country_10,2018,9.327936010896618,11.014307130484026,Cappuccino,133.18186526423267
Country_5,2004,4.382800090288822,11.199659134163289,Espresso,85.52367169980107
Country_10,2022,9.598394827696024,4.9311492806705175,Mocha,86.57264157364989
Country_33,2006,3.2133356828609623,14.452470661527755,Cappuccino,93.28871603942592
Country_38,2018,2.655750220747924,5.176296698453183,Espresso,41.79370594590408
Country_13,2019,5.452924138978793,10.195566396178577,Latte,114.03227184042242
Country_31,2006,8.626583749134742,7.630778804940699,Espresso,99.71238992813204
Country_47,2023,5.787369045067565,8.72837176118837,Americano,126.03269819367571
Country_36,2001,8.634293420244113,10.712013119204986,Mocha,115.51931474091799
Country_45,2022,7.837494446354442,13.997365156705538,Espresso,96.1472623451053
Country_24,2015,3.6754270891114684,9.033238359295316,Espresso,24.972930485530245
Country_15,2012,9.59105299919571,14.865025108370853,Cappuccino,137.95295115811567
Country_29,2007,2.4862493490352273,10.520932718866497,Americano,55.714615026089106
Country_8,2005,9.18623766035036,5.76609336906392,Cappuccino,144.6804867089976
Country_5,2005,4.435547591922992,6.090102243143775,Mocha,60.878749498081525
Country_29,2008,6.001184665315194,11.877221391481761,Mocha,22.744805609792454
Country_47,2003,5.378814981605876,4.5543757366771995,Americano,132.84112237745055
Country_4,2010,3.3746764553353295,9.283757338444495,Cappuccino,119.46375227917707
Country_12,2004,4.865174931213545,5.630410207838683,Americano,118.1581123608578
Country_45,2016,3.543475490342362,8.765404986956295,Cappuccino,14.322201858936605
Country_2,2019,3.631091803684191,12.249091642788915,Latte,132.0126951247431
Country_27,2006,3.4964546882110428,9.046942210655775,Americano,89.8636949372663
Country_31,2014,5.912139042772754,5.797962198790197,Mocha,71.0830047046701
Country_36,2014,8.383450940090524,6.771179073923067,Cappuccino,137.06257159055764
Country_36,2013,6.551760270089928,8.042935475174007,Latte,100.2401615198091
Country_26,2012,9.145652708406736,4.765173018350562,Mocha,20.8215927540949
Country_43,2010,7.0923559086137935,10.42771399689234,Cappuccino,78.41103923244884
Country_27,2012,7.5147209250608356,10.682871704058552,Latte,95.85587173828685
Country_5,2021,7.340857837816025,4.683671198458242,Mocha,134.8840539620135
Country_20,2023,5.595673545469929,8.425424532915782,Mocha,42.70422114956012
Country_11,2008,7.514710577600662,8.554007511731974,Latte,119.34084896146487
Country_10,2009,2.5576619717516893,7.672015254078613,Mocha,120.17212267137717
Country_40,2003,8.878811775325305,10.135137143642229,Cappuccino,20.07937323872843
Country_38,2016,8.222497147551339,7.805532390661229,Cappuccino,3.567744230625067
Country_6,2013,3.9618396658534305,8.580502074255866,Mocha,87.63004468887002
Country_8,2023,8.14425963403266,12.772759021857661,Espresso,118.63235405735688
Country_23,2017,2.101140811200148,5.783202909732216,Latte,83.61019282476728
Country_47,2010,3.7379725798470433,10.81026164833763,Espresso,122.18877529478142
Country_26,2015,2.5210979093671675,9.561538418599302,Cappuccino,93.72316792965961
Country_46,2000,8.241815332943158,7.355788012272839,Mocha,98.34056188917275
Country_43,2006,8.046993209427097,12.002881221394517,Americano,5.195009438616312
Country_12,2009,8.509088190414644,10.063071954952628,Americano,14.201132234994489
Country_26,2008,2.0358535466042307,9.250976796567649,Espresso,109.02941303966533
Country_13,2002,6.009861813427264,11.3443624624832,Espresso,114.66364907406707
Country_40,2021,7.638689580138692,12.825193387794968,Espresso,81.78451873158455
Country_18,2022,3.2432090299121237,14.699356690369338,Cappuccino,88.93460399020415
Country_25,2013,7.198325820100997,10.922854052140108,Cappuccino,92.54051013691655
Country_33,2014,2.6728807944774857,13.618839839404211,Mocha,16.643706509238463
Country_47,2001,3.4506068488345054,4.012006951252526,Cappuccino,100.51838203338859
Country_40,2023,5.806374519956808,9.832592619984803,Mocha,72.29202653754551
Country_43,2013,7.228521221448816,6.361123036472179,Mocha,90.77592352640458
Country_12,2015,3.1669530156311687,5.036117027914509,Espresso,84.90813249276786
Country_44,2006,3.481786646647503,9.851681187708312,Americano,114.6870370196518
Country_36,2003,3.635570936525304,12.215091567640036,Espresso,48.46667129368122
Country_48,2017,3.909606437591828,8.534997747218178,Cappuccino,56.65541051505035
Country_4,2023,3.81243078821033,11.371181942788784,Latte,59.349339672162365
Country_5,2004,5.161192867981094,9.38691179225045,Cappuccino,114.60595877692786
Country_37,2005,7.230317206693783,8.807944525553687,Americano,65.23578064865225
Country_8,2006,5.504254265075757,7.192823044794467,Cappuccino,27.38414098330815
Country_42,2014,8.207791269999106,8.20852865951105,Americano,147.47310459213728
Country_49,2000,7.754148047588918,7.847751938738707,Latte,74.51389773071762
Country_28,2023,3.0122153123926054,11.108059024163698,Latte,17.277964390253395
Country_31,2003,2.3907329865659515,5.276203624070535,Mocha,100.87096844291266
Country_9,2000,9.023532511996848,5.019000055565866,Cappuccino,111.13519127174408
Country_29,2010,2.6386485325029874,11.260142936293065,Mocha,75.53320299742542
Country_14,2017,3.1867134457577047,10.009278768667688,Espresso,97.32212552332089
Country_40,2013,2.1770662044649445,8.732201064169233,Espresso,26.728554807926763
Country_41,2021,7.02669092238923,5.6768717284869386,Espresso,55.820435406776454
Country_22,2010,6.6589645052667885,8.521298230562426,Espresso,25.112461902370814
Country_11,2009,9.895229331482046,12.687049396520127,Espresso,58.69805319835645
Country_23,2016,9.095459170537376,13.785833593681827,Cappuccino,84.85727780585094
Country_1,2003,5.286745419847278,11.728342269606422,Mocha,66.93837167010508
Country_46,2023,4.97268672730028,4.659033934689689,Mocha,89.38901126962534
Country_37,2014,4.374816274239881,11.374507542612303,Americano,75.76211683191421
Country_21,2015,3.219255360303051,6.65084148500924,Espresso,48.35434163686169
Country_26,2020,3.1046692528160724,7.467763673290456,Latte,22.36898372003081
Country_46,2012,3.0582696640768434,6.15460528755983,Americano,38.64825635177031
Country_36,2008,2.9129180574942284,12.533313696822251,Americano,30.90627453229538
Country_23,2010,3.9240963392442954,11.13462334901007,Cappuccino,106.40592175991587
Country_1,2010,4.453349042504931,10.730185600590989,Americano,123.17505981744475
Country_40,2005,9.692631768311326,11.347698706362037,Latte,108.33790218961444
Country_15,2000,6.627786008015086,6.604494875442938,Mocha,96.91638790227859
Country_21,2021,9.900766196106247,8.891088557578978,Americano,46.869851718251674
Country_47,2005,4.979735582605386,10.965790937038882,Cappuccino,106.93684830687019
Country_9,2012,5.661013060715528,11.002534303801305,Espresso,91.15743553838281
Country_9,2021,4.596629273322233,12.710370490306437,Latte,7.987111636456225
Country_10,2023,3.4631012071724214,7.158143633569216,Espresso,136.2342056406189
Country_26,2021,3.1453176622206334,12.473697338665046,Americano,12.913122324144252
Country_41,2004,9.560633582462655,8.842029286786293,Mocha,75.90347771966698
Country_35,2014,9.894485454390047,11.371899612648283,Cappuccino,77.44730375514064
Country_25,2017,2.3592759720698524,9.012913180718154,Latte,125.71407112499887
Country_26,2019,3.202766997854132,14.434711867700376,Mocha,137.04705765531259
Country_11,2013,5.388192738408181,5.972324912158089,Latte,141.01169293495914
Country_38,2014,3.4906678107552587,11.425055974405929,Cappuccino,85.88114788836775
Country_2,2004,4.911043149015066,10.341885008449747,Cappuccino,102.17729230152892
Country_7,2003,3.032770798877067,5.90004145042519,Americano,14.189459499471894
Country_18,2001,5.652094053774322,4.7260696939283475,Latte,73.69948561575931
Country_27,2006,4.173556929354074,12.7905882786883,Americano,134.7806489321004
Country_34,2009,4.815240446069287,5.731964670108917,Latte,68.8988755046711
Country_27,2015,2.7545012117019807,6.051573510643536,Latte,11.369496379581163
